,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_gr,Intensity_IntegratedIntensityEdge_h3k4me1,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_gr,Intensity_IntegratedIntensity_h3k4me1,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_gr,Intensity_LowerQuartileIntensity_h3k4me1,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_gr,Intensity_MADIntensity_h3k4me1,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_gr,Intensity_MassDisplacement_h3k4me1,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_gr,Intensity_MaxIntensityEdge_h3k4me1,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_gr,Intensity_MaxIntensity_h3k4me1,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_gr,Intensity_MeanIntensityEdge_h3k4me1,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_gr,Intensity_MeanIntensity_h3k4me1,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_gr,Intensity_MedianIntensity_h3k4me1,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_gr,Intensity_MinIntensityEdge_h3k4me1,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_gr,Intensity_MinIntensity_h3k4me1,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_gr,Intensity_StdIntensityEdge_h3k4me1,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_gr,Intensity_StdIntensity_h3k4me1,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_gr,Intensity_UpperQuartileIntensity_h3k4me1,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_gr,Location_CenterMassIntensity_X_h3k4me1,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_gr,Location_CenterMassIntensity_Y_h3k4me1,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_gr,Location_CenterMassIntensity_Z_h3k4me1,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_gr,Location_MaxIntensity_X_h3k4me1,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_gr,Location_MaxIntensity_Y_h3k4me1,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_gr,Location_MaxIntensity_Z_h3k4me1,Number_Object_Number,pred,day
1365,50,14,32820,233.0,1837.0,1.0,1.1064501995035558,0.768292510699561,1.0,0.6632178798043891,0.7960523892969563,255.5868927027198,256.6748916431056,79.93122043357026,31.050184907122826,28.071337695236398,159.80613254815975,163.60089211204402,-43.08620034050931,719.785999999997,0.982193625617238,0.634281318997724,0.037667846714089966,0.18466831550069432,0.09110595763532048,0.016576249256196687,0.009864785410585268,0.02206203684218977,0.022188116522017142,0.021923793707275152,0.014050302305435823,0.003792706674508895,0.005754555074061782,0.01403064908529843,0.02755236030534893,0.005723249330569198,0.00904009089215607,0.01072810632512278,0.011337451929439394,0.006368276602817634,0.003801832395691986,0.0043112751357160155,0.0012654376238184373,0.013461291068908535,0.006184112700459463,0.00634917712672515,0.004163214909731339,0.002281832392252064,0.003996314850949427,0.003277694975920481,0.0022383746619519806,11.161089533008637,27.69805452600121,11.253406655043364,16.713954420760277,1407.2407603403553,2486.004641253501,803.5145073570311,1977.516306873411,0.032471198588609695,0.062317844480276115,0.021560998633503917,0.0475623719394207,0.010406654328107834,0.011627376079559326,0.0027008466422557826,0.012420840561389923,4.124991705432225,2.3578413661148274,0.6110710126932749,0.9926327873826708,0.04460212215781212,0.051850154995918274,0.027771420776844025,0.0481574721634388,0.09782558679580687,0.14862287044525144,0.046570535749197006,0.10824750363826753,0.018853191778730804,0.046787254266893945,0.019009132863248925,0.028233031116149113,0.04287753687813392,0.07574663745440284,0.02448246518455305,0.0602533914342904,0.043320361524820335,0.07479972392320633,0.0243076216429472,0.062958724796772,0.011017014272511005,0.043091479688882835,0.014175631105899809,0.020462349057197567,0.010986495763063429,0.043091479688882835,0.014175631105899809,0.020462349057197567,0.0063531860334437975,0.0013184369710502008,0.0024377512081286525,0.0066393832587402024,0.015103095496189763,0.01821641562246285,0.0042349046255143455,0.017867331621255717,0.05343709513545036,0.08563362807035446,0.02694743312895298,0.07316701114177704,243.9777181176313,247.84181813504912,246.73557487125584,247.69219854177658,1823.8419713044384,1818.7074798657736,1821.4197877611537,1821.1885291055398,0.0,0.0,0.0,0.0,246.7745886654479,1820.8099634369287,0,274.0,271.0,302.0,264.0,1802.0,1762.0,1842.0,1793.0,0.0,0.0,0.0,0.0,14,1.0,0.33
1366,50,15,38083,1315.0,1824.0,1.0,1.1274428681454154,0.7912613797542557,1.0,0.8051374207188161,0.8152924206387338,281.50708264021324,278.88707392061036,83.4865258589672,33.12347833640648,30.066592756745816,168.63008942078437,172.1354073121959,83.17070074342546,766.1499999999977,0.985903824995146,0.6233926702031389,0.0037847180776555264,0.18522110692051802,0.09983274551168547,0.005327449913159398,0.005148704364877573,0.014221846917533153,0.02553489914380102,0.026102067159131128,0.003425896417588116,0.00386090314918884,0.002588319566378841,0.017973492317918296,0.02870141586928333,0.009199451397913132,0.009039796882084887,0.0035769552596079408,0.0013749337935057382,0.0013618175617664966,0.0013724113563264564,0.008055067969738344,0.006610499751920976,0.016720304349978947,0.010353472341739844,0.004020653255926111,0.0021953513512473913,0.0008922248083659137,0.00157890325224001,0.0012943635823687474,0.0018856472268551612,13.522102764807642,31.662455275654796,13.57146567851305,26.11575499363244,1822.500926858745,2693.129308696836,1087.2750936457887,3224.1673802081496,0.035812925547361374,0.059632256627082825,0.0240939948707819,0.07034409046173096,0.011642631143331528,0.009536892175674437,0.004303043708205223,0.015442132949829103,9.089434352028249,1.1619776345870376,6.181345676444104,6.396357829251174,0.035584039986133575,0.051987487822771065,0.03524833917617798,0.06956587731838226,0.13563744723796844,0.13664454221725464,0.0633707195520401,0.14969100058078766,0.020122176733344703,0.047116748922105336,0.02019563345016823,0.03886273064528637,0.0478560230774557,0.07071736230593273,0.02855014294162195,0.08466159126665834,0.04554818198084831,0.06962691992521286,0.02792401053011417,0.08569467067718506,0.010391393676400185,0.04263370856642723,0.013275349512696266,0.019958801567554474,0.010147249326109886,0.04263370856642723,0.013275349512696266,0.019958801567554474,0.006879294438435742,0.0013352078873284426,0.003873053942408626,0.012660822480882196,0.01853602401269824,0.014806183573239234,0.0063567798592883105,0.023570355060624344,0.05899138003587723,0.0786907747387886,0.032837416976690285,0.10122834891080856,1316.5091819545719,1312.2302983904158,1314.2427850442682,1315.9148740209707,1813.2112447695843,1806.46269506757,1811.1975324246653,1810.1937472986042,0.0,0.0,0.0,0.0,1311.3061733581912,1805.7582911010165,0,1320.0,1306.0,1345.0,1331.0,1884.0,1745.0,1880.0,1818.0,0.0,0.0,0.0,0.0,15,1.0,0.33
1369,51,2,63886,1038.0,72.0,1.0,1.077308480578161,0.6942686661965478,1.0,0.8509623709623709,0.8207562442973483,339.0463934411068,327.8734511972569,156.7322557739791,60.68830997644124,55.154328932550705,230.0,244.01709019004815,0.4557480286555456,989.0099999999973,0.9922189261807508,0.7506572014825763,0.11775545198563545,0.10667357101740026,0.07815585424017009,0.011470245780673684,0.004774531027995695,0.013957415617355058,0.011034089946095392,0.011756714000852092,0.029898160936076758,0.023072737599257938,0.011549721400779318,0.017281988162140275,0.002673990379181063,0.0040580494320398225,0.006301835801323803,0.0016892087332491107,0.003705520460864289,0.01002031503109248,0.0038830010226508812,0.01860246706329269,0.0038613833842919454,0.008158200374989023,0.00623855746772854,0.005961202027841869,0.0010221806038455102,0.002726026360933012,0.004728256901835089,0.00015440337695301937,0.002465889117732422,8.80347912851721,30.61835666745901,11.823788885958493,8.994827263988554,1571.2067819023505,5104.116554908454,1577.5237728608774,1205.4957117401066,0.020553901791572567,0.06814679503440857,0.021347371861338612,0.017029069364070892,0.003875792026519776,0.01084917038679123,0.0028839558362960807,0.0018158238381147387,4.503960879563965,2.870412365948809,1.4476859940510909,2.4569428597898546,0.018585488200187683,0.05400167778134346,0.029709314927458763,0.018417639657855037,0.0481269545853138,0.14090180397033691,0.07322804629802704,0.029617762193083763,0.014291362221618847,0.04970512446016073,0.019194462477205347,0.014601992311669731,0.024593913876316414,0.07989413259412789,0.024692792988461904,0.01886948176032474,0.024872206151485443,0.0802624523639679,0.0240329597145319,0.01886015199124813,0.011291676200926304,0.04591439664363861,0.015396352857351303,0.011596856638789177,0.011291676200926304,0.04591439664363861,0.015167468227446081,0.011047531850636005,0.001137645264721842,0.0012236385457883787,0.0021070569899729968,0.0010708178993415964,0.005628783228433582,0.015608547098911626,0.0047016560276598755,0.0025334102712807963,0.028397040441632267,0.08993667364120482,0.027161059901118282,0.02066071517765522,1034.8696007011047,1035.5654050941603,1035.5160188704835,1037.6037032593024,99.8245364346448,101.35603293976575,102.81405235400999,102.41659632043735,0.0,0.0,0.0,0.0,1035.918620668065,104.2046301224055,0,1048.0,1049.0,1055.0,1046.0,17.0,65.0,100.0,15.0,0.0,0.0,0.0,0.0,2,1.0,0.33
1371,51,4,34943,413.0,259.0,1.0,1.07110219310791,0.7243629612439447,1.0,0.7626811594202898,0.8336918151779408,253.644176941262,254.5309411446868,85.86617494683223,32.933577779792884,29.614185789921688,173.92527130926086,174.8670675125389,75.35964498382235,725.7419999999976,0.9855452609609232,0.6864771673413119,0.0242646358151914,0.18002536987006384,0.08897255964956308,0.0035903085429605007,0.012650936457797858,0.038039754589910366,0.008000484075156312,0.018132682916540008,0.009023814134542526,0.004995815873520065,0.005548123636321561,0.01608336593203408,0.02975594813649868,0.01368652124977398,0.005927532342835209,0.0009443709355929057,0.007096507289137242,0.005247399983511578,0.002420658467616739,0.003891737815680283,0.004597814853178103,0.008161669491874498,0.008320097349625022,0.003848317425713297,0.003833797088923103,0.0060900811363186,0.001042972384695053,0.004447454987942907,0.001748639758259401,12.55252924747765,31.08696125075221,10.009536957368256,27.13473722524941,1481.7627713698896,2576.409692525864,791.2907950971277,3041.067310482264,0.03494315966963768,0.0633707195520401,0.019256886094808582,0.07255665212869644,0.00787365809082985,0.009109638631343842,0.003189137205481529,0.0158541202545166,5.653564202358584,1.5231402467033552,3.269611610883451,4.830262136703297,0.03508049249649048,0.054352637380361564,0.02919050864875317,0.07624933123588562,0.08209353685379027,0.13324177265167236,0.0480659194290638,0.14102387428283691,0.02021341263684002,0.0500595189223063,0.016118417000593004,0.043695229026166515,0.04240513897976388,0.07373178297587109,0.022645187737089758,0.08702937098939025,0.04280155524611473,0.07304494082927704,0.02250705659389496,0.08963149785995482,0.010849164798855782,0.04539559036493301,0.01123064011335373,0.02685587853193283,0.010849164798855782,0.04539559036493301,0.01112382672727108,0.02685587853193283,0.005401041080372058,0.0013716027956134865,0.002834778215417773,0.01201790693912061,0.01204417780621586,0.014200043785967509,0.004629435419037961,0.022704444028610448,0.05069047212600708,0.08163576573133469,0.025635156780481342,0.10446326434612274,411.1973673984152,412.5817820244305,411.1815515928507,410.91577344982466,248.38800212007797,254.7798480254415,250.77242236066516,249.22261615260587,0.0,0.0,0.0,0.0,411.24966373808775,254.04132444266378,0,441.0,405.0,410.0,411.0,300.0,330.0,264.0,257.0,0.0,0.0,0.0,0.0,4,1.0,0.33
1372,51,5,34349,1362.0,250.0,1.0,1.0690820679350659,0.7197738117328449,1.0,0.7261945031712473,0.8354721802509613,250.6804835169144,250.56935167733502,86.2670273047588,32.873436494438245,29.5296461204668,172.77272839473142,174.02456188682675,-46.34419619719442,718.7799999999972,0.9876504162054144,0.6965351380587503,0.03729203408727479,0.17388576240053502,0.08905169792173358,0.007758254674321924,0.009864095015118965,0.03843789916526868,0.005346244665328937,0.019273717060256882,0.01562556263174298,0.008909397292629205,0.003166272323298636,0.012326107008287705,0.02704559390048941,0.013455118864812649,0.006107834612792284,0.0036591168981523954,0.008561556061505757,0.005286965335561914,0.0015535750002298448,0.0028932579732185828,0.006213205858274128,0.007460714416360022,0.008314077110138363,0.0031260286951034838,0.0074380991878332985,0.008324277835594853,0.0032575716242512296,0.002720312792364745,0.0007665591512913689,12.810116806067526,30.051209330558773,12.39244684856385,25.877195477485657,1578.8582013761625,2866.2393110133708,931.6897725844756,3192.805801985785,0.0322117954492569,0.06488136202096939,0.022949568927288052,0.07302968204021454,0.01268024742603302,0.017280839383602142,0.003860533237457275,0.021057449281215668,9.800968540354845,1.0767730760360998,5.289965725145082,6.859828538665293,0.038879986852407455,0.05496299639344216,0.0321049839258194,0.08216983079910277,0.1115587055683136,0.16148622334003448,0.0644693672657013,0.16319523751735687,0.0212088026590522,0.04975365783205096,0.02051729610689379,0.04284303887000936,0.04596518679950399,0.08344462170698916,0.02712421824753197,0.0929519287893617,0.04533455520868301,0.08104829490184784,0.026443885639309883,0.0940413549542427,0.012161440216004848,0.04551766067743301,0.015274280682206154,0.02702372707426548,0.012161440216004848,0.04551766067743301,0.015274280682206154,0.02702372707426548,0.006702084219238444,0.0013213548621914286,0.002949963560515175,0.012543315308883054,0.017896506563427506,0.022457760481656326,0.00567846806871849,0.029541121479248325,0.05755321681499481,0.09971770644187927,0.030762188136577606,0.11514076590538025,1356.6411918038361,1351.5926782832069,1353.5747770253538,1354.983050332248,252.27411972183128,260.1115795380721,255.6106746972728,254.7184983711752,0.0,0.0,0.0,0.0,1350.5302046638913,259.93667937931235,0,1399.0,1337.0,1369.0,1400.0,243.0,273.0,288.0,242.0,0.0,0.0,0.0,0.0,5,1.0,0.33
1376,51,9,36947,1717.0,667.0,1.0,1.0965310157530617,0.7612003298721476,1.0,0.7104919041575324,0.8359995707585631,268.9237405000403,266.8351551051697,84.90583018850944,33.50854445990857,30.36445290137795,170.55496177172589,174.40156734866594,-34.0214828852882,745.2319999999969,0.9897799268655324,0.6606804429682914,0.012033399667486544,0.18161780512742828,0.0974242684360076,0.005793683138902224,0.0013121607665109985,0.02663176086502933,0.014971992403534725,0.02331822971781172,0.0047171206465829955,0.0027262708822048914,0.00035526912545864257,0.017886735339652727,0.030926440172323117,0.012785428859925074,0.006704498291491583,0.003984804454204337,0.003383143023251166,0.0019016389267027976,0.00010518928275157949,0.002579185578812791,0.0003653060857921186,0.013087646044631229,0.010918211970665,0.002597021498310719,0.002121929646559667,0.0012568489076163903,0.00028281333586124087,0.0004738460481527968,0.00030576437533998125,9.814175693318248,31.291950933635235,11.654047501273453,21.513389825820926,1422.7063596760854,2821.6518840789795,1024.1226560827345,3235.9890928007667,0.029633020982146263,0.06836041808128357,0.023147936910390854,0.07219043374061583,0.00787365436553955,0.007324330508708955,0.004287783056497574,0.0161898210644722,3.335372945503424,0.1580901309105576,1.3356841839204177,1.5527524573839755,0.02877851575613022,0.05586327984929085,0.03317311406135559,0.0645456612110138,0.12065308541059495,0.14612039923667908,0.07139696180820465,0.15231555700302124,0.015677596954182506,0.04998714206650996,0.01861668929915887,0.034366437421439175,0.038506681453868666,0.0763702569648139,0.027718695863878918,0.08758462372589834,0.038483254611492164,0.07531853020191193,0.02752727642655373,0.09228656440973282,0.00862134713679552,0.04620431736111641,0.013305867090821266,0.021881436929106712,0.00862134713679552,0.04620431736111641,0.01307698152959347,0.021881436929106712,0.004048885720788401,0.0014618973065130439,0.0028729034057718853,0.00791307596152353,0.014536234232005178,0.01345527529782565,0.006187915786498957,0.024743560895174144,0.045258257538080215,0.08300907909870148,0.0316929891705513,0.10638590157032013,1718.4521063949398,1715.0072036263452,1716.4289952832519,1715.8931919277632,667.0679154378328,666.7229271440523,667.0073939086869,668.0034108999929,0.0,0.0,0.0,0.0,1715.143854710802,666.6434351909493,0,1695.0,1746.0,1718.0,1711.0,665.0,616.0,666.0,738.0,0.0,0.0,0.0,0.0,9,1.0,0.33
1378,51,11,65991,165.0,862.0,1.0,1.108608454896701,0.736953718717854,1.0,0.6633327972337261,0.7443092411323727,356.80644512086553,346.5385981387932,107.54068997360952,41.701080721278345,38.18376618407357,243.79710323821942,241.18089210136398,39.7708362624965,1055.5299999999954,0.9497294341143284,0.6996673366971007,0.06073571315872092,0.14642086540481414,0.0960638083636223,0.022874423130501132,0.010416466775657874,0.03206117519952103,0.018304454042371483,0.006585128218474988,0.01838005722255324,0.013154449946507215,0.014287240261938497,0.01125996801455378,0.018300740566671,0.019511637455551914,0.003912965881130162,0.005993701239814085,0.015310521244633859,0.009834165735366388,0.0021543028239518415,0.0064812612399726775,0.006443141622096234,0.009281841539321978,0.005265425763804186,0.0021380422295261864,0.001539571144557176,0.003421421039478275,0.0068289629089112475,0.0064867596551309034,0.0014668927986516615,19.046509609557692,44.229602590203285,15.69146266579628,41.28499290905893,2881.5779880871996,5164.764818761498,1625.0746393231675,5793.393261291087,0.03636224940419197,0.06551842391490936,0.02082856558263302,0.07249179482460022,0.0074616633355617515,0.011825740337371826,0.0035858713090419774,0.016617074608802795,6.117414199276019,5.324121884962836,3.7813727177737277,13.09633566735081,0.04455634579062462,0.054474707692861564,0.032837416976690285,0.0938124656677246,0.1096360757946968,0.14642557501792908,0.06553749740123749,0.15527580678462982,0.02142464523009864,0.049752083903490764,0.017650689162875457,0.046439812046185525,0.04366622703228015,0.07826468486250394,0.024625701070193927,0.08779065723039636,0.043930724263191216,0.07632562518119812,0.024383917450904846,0.08952467888593674,0.011520561762154102,0.04600594937801361,0.0119935916736722,0.02471961639821529,0.011520561762154102,0.04600594937801361,0.0119935916736722,0.02471961639821529,0.007432126305442986,0.0013022359069189689,0.003041475380708648,0.01905787089771168,0.012935840459647309,0.017088125529727542,0.005090180731242547,0.02511524855456879,0.051331348717212684,0.08952467888593674,0.028015565127134327,0.10580606013536452,195.71459485734783,205.132916530087,199.98419832973525,190.2163707325615,881.6525631537787,887.3289969273642,886.777575255111,876.8626340535367,0.0,0.0,0.0,0.0,201.59053507296449,883.3543513509418,0,116.0,188.0,293.0,179.0,810.0,845.0,921.0,924.0,0.0,0.0,0.0,0.0,11,1.0,0.33
1379,51,12,27794,1386.0,1021.0,1.0,1.1583566349527072,0.8180558277780612,1.0,0.7989077321069272,0.7982096557094193,247.6982458931829,244.46063077722758,70.02856560004639,28.055958084494662,25.612496949731394,140.7945022165973,142.46087693818131,-0.5459514607756,661.4879999999978,0.9874586989732476,0.5921657921783289,0.00977116607100825,0.18565361491875465,0.1022119214587692,0.0045049586295140475,0.0005989047228437553,0.0012179630751377678,0.030154561626671725,0.03162124870674613,0.0016958734037970582,0.003480789470665236,0.0009866414534963868,0.019019501988699075,0.024316064032069228,0.0044262457086085534,0.011633159508206668,0.0030789765509713725,0.001921745076116205,0.0025705846788251067,0.0011588794014511029,0.012002262288498692,0.010509762785863184,0.01762183398361607,0.00930945812651308,0.004744660278598485,0.00066290165961282,0.001859862265972916,0.0010118785957724144,0.0010552405856045553,0.001213320610421043,8.990798871964216,28.897413678467274,11.300648579373956,17.598596232011914,1064.6965009467676,2652.169331792742,831.1691948929802,2181.35427092202,0.024666208773851398,0.0722438395023346,0.024261845275759697,0.053093766793608665,0.01113908551633358,0.01959258317947388,0.005081254988908768,0.019455254077911373,3.3238004714026332,1.3574439383785255,1.3652627336658472,2.605697911228574,0.025635156780481342,0.054337378591299064,0.03488212451338768,0.04164187237620354,0.10089265555143356,0.1755092740058899,0.0641031488776207,0.1428854763507843,0.015474696853638925,0.049737372940563296,0.019450341788939684,0.030290182843393996,0.0383067029195786,0.09542236928087867,0.029904626714146225,0.07848291972807153,0.040329594165086746,0.10000763088464737,0.030212864279747013,0.08508430421352386,0.01040665339678526,0.04589913785457611,0.013809414580464365,0.0242465864866972,0.01040665339678526,0.04589913785457611,0.013763638213276865,0.0242465864866972,0.0028116417607214885,0.0012855544801302454,0.0032735340936947683,0.0037099299191734017,0.01541793049286011,0.0265181724586873,0.006998444015206544,0.027786294695659224,0.0484473928809166,0.11665522307157515,0.03471427410840988,0.09985504299402237,1393.5057426352328,1390.0558761647799,1391.7435970256681,1392.0146552634844,1022.4602528386563,1022.5802438487219,1021.5270651726552,1023.3155786126233,0.0,0.0,0.0,0.0,1390.4031445635749,1021.2679715046413,0,1376.0,1374.0,1409.0,1391.0,1010.0,1051.0,1044.0,1059.0,0.0,0.0,0.0,0.0,12,1.0,0.33
1381,51,14,31612,849.0,1075.0,1.0,1.0654618811383996,0.7133753682253866,1.0,0.7272141706924315,0.8240859520318046,239.3436051226396,239.17566765873158,83.93449827097318,31.371976218869673,28.178005607210746,169.78359929108376,167.72771974018264,-41.56351322360267,694.2959999999972,0.9865493243454108,0.7035591645674066,0.00829498036194513,0.17598703599162707,0.08994513446464618,0.0014079493360495748,0.0032319531990730546,0.04098034793274565,0.003628195103176583,0.02378494956549565,0.004348212847360926,0.0022826719031057204,0.00176611258936748,0.01746590190446355,0.02898109772025652,0.01184037246632891,0.006104544454881401,0.0011288476148890946,0.001356250774955446,0.004225774983947863,0.00123897456151159,0.007074260694459975,0.009276197179988848,0.006464544845481715,0.011275351084873392,0.0015190412270257633,0.002639232464039952,0.0021067681974838697,0.0013707720242604965,0.00062694874812768,0.0012589430401159112,10.231937205418943,29.264255829155445,9.743144935928283,22.478400893509388,1208.3709958130494,2727.872758515179,690.1055197520183,2673.6368227005005,0.026230258867144585,0.06849774718284607,0.01889066956937313,0.062302585691213615,0.01080338656902313,0.0164492204785347,0.0027313660830259323,0.021850921213626858,1.3308842752243932,1.012797553583913,2.4458273568063267,2.5426648681832003,0.024841688573360443,0.05519188195466995,0.023483633995056152,0.05305561795830727,0.10466162860393524,0.17163348197937012,0.046677347272634506,0.16252383589744568,0.01752044042023792,0.05011002710471823,0.01668346735604159,0.03849041248888594,0.038225072624732674,0.0862923180600778,0.02183049221030046,0.0845766424996995,0.03700312972068786,0.08514533936977386,0.021393148228526115,0.08546578139066696,0.013183794915676115,0.04611276462674141,0.010894942097365856,0.029587242752313614,0.013183794915676115,0.04611276462674141,0.010894942097365856,0.029587242752313614,0.0018574525711062106,0.0014757120305415347,0.0022133239873563105,0.004598805257015135,0.014340357190036509,0.022768807417582845,0.0042333048703690635,0.02741233215457952,0.047837033867836,0.10138094425201416,0.024429693818092343,0.10626383125782013,849.7167487462137,849.9057319459724,851.6442041166775,849.4797331725043,1072.23089282083,1072.7315125236876,1073.4042683626255,1070.9298017704994,0.0,0.0,0.0,0.0,849.1989434392003,1073.4569150955333,0,865.0,869.0,898.0,857.0,1060.0,1038.0,1034.0,1064.0,0.0,0.0,0.0,0.0,14,1.0,0.33
1382,51,15,31262,580.0,1161.0,1.0,1.0522127158024386,0.6771693631055435,1.0,0.7351440329218107,0.8475634473271486,232.63728843136195,233.49946466748054,85.98255637046387,31.655235370819412,28.284271247461906,172.6,171.1808422558926,61.350999705142215,680.8119999999974,0.9876941061245121,0.7298863013660646,0.040733786721327686,0.16479022389681466,0.08299475963261514,0.007015862776113122,0.01278936016310772,0.04574323553763295,0.003825518179005903,0.01875177302525695,0.01492343359088993,0.012938361753053063,0.004557988072714598,0.008907103001485627,0.02395537262654039,0.011371329059213344,0.005815235684895052,0.0064128566817024495,0.008408257427933111,0.0031695409255055513,0.002575315684044142,0.005081376315778857,0.01084405973755986,0.0052490218124770826,0.007362599470607336,0.0026570095506906703,0.006055556702630583,0.008589137852903512,0.00572472038337726,0.0018335228244366105,0.001442552945957841,9.941329126246274,28.57096210494637,9.761608351022003,21.89994664490223,1390.6708814222366,2598.416939780116,830.1481838971376,2879.4540656283502,0.03368429094552994,0.07074082642793655,0.021774623543024063,0.07631036639213562,0.009781032800674437,0.01078812777996063,0.0044861529022455215,0.016830697655677795,3.954090398731068,0.8308504138473822,2.846315580661189,5.259695862721232,0.026398107409477237,0.05522239953279495,0.02996871992945671,0.0640421137213707,0.13029678165912628,0.18480201065540314,0.0633402019739151,0.16176089644432068,0.01741038375875004,0.050036711217068965,0.01709563634154467,0.03835367188249077,0.04448438620121031,0.08311742498177073,0.026554544939451655,0.09210716095030227,0.04441901296377182,0.08131533116102219,0.026367589831352237,0.09747463464736937,0.011337453499436378,0.04553292319178581,0.013214313425123692,0.024368658661842343,0.011169604025781156,0.04553292319178581,0.012802319601178171,0.024368658661842343,0.00377208854270269,0.001346830217000314,0.0019565836466969863,0.010465688052800091,0.016377368587673632,0.02014843862429151,0.006309927241352196,0.02678366182673093,0.05355916544795036,0.09227130562067032,0.030746929347515106,0.1118333712220192,584.8101284133518,589.4140409934934,585.9178833571639,583.5445894496877,1173.9335742931414,1174.190837928975,1173.895322718543,1174.3921854057876,0.0,0.0,0.0,0.0,588.7562855863348,1173.6832256413538,0,571.0,557.0,599.0,562.0,1182.0,1155.0,1137.0,1182.0,0.0,0.0,0.0,0.0,15,1.0,0.33
