,segm_cebp_imagename,day,area_nucleus,xcoord_nucleus,ycoord_nucleus,dapi_nucleus,cebp_nucleus,ppar_nucleus,count_heteroc,area_heteroc,dapi_heteroc,cebp_heteroc,ppar_heteroc,area_n_heteroc,dapi_n_heteroc,cebp_n_heteroc,ppar_n_heteroc,area_p3_heteroc,dapi_p3_heteroc,cebp_p3_heteroc,ppar_p3_heteroc,area_n_p3_heteroc,dapi_n_p3_heteroc,cebp_n_p3_heteroc,ppar_n_p3_heteroc,area_blob,count_blob,dapi_blob,cebp_blob,ppar_blob,area_n_blob,dapi_n_blob,cebp_n_blob,ppar_n_blob,area_p1_blob,dapi_p1_blob,cebp_p1_blob,ppar_p1_blob,area_n_p1_blob,dapi_n_p1_blob,cebp_n_p1_blob,ppar_n_p1_blob,area_p2_blob,dapi_p2_blob,cebp_p2_blob,ppar_p2_blob,area_n_p2_blob,dapi_n_p2_blob,cebp_n_p2_blob,ppar_n_p2_blob,area_p3_blob,dapi_p3_blob,cebp_p3_blob,ppar_p3_blob,area_n_p3_blob,dapi_n_p3_blob,cebp_n_p3_blob,ppar_n_p3_blob,area_p4_blob,dapi_p4_blob,cebp_p4_blob,ppar_p4_blob,area_n_p4_blob,dapi_n_p4_blob,cebp_n_p4_blob,ppar_n_p4_blob,area_p5_blob,dapi_p5_blob,cebp_p5_blob,ppar_p5_blob,area_n_p5_blob,dapi_n_p5_blob,cebp_n_p5_blob,ppar_n_p5_blob,area_p6_blob,dapi_p6_blob,cebp_p6_blob,ppar_p6_blob,area_n_p6_blob,dapi_n_p6_blob,cebp_n_p6_blob,ppar_n_p6_blob,area_p7_blob,dapi_p7_blob,cebp_p7_blob,ppar_p7_blob,area_n_p7_blob,dapi_n_p7_blob,cebp_n_p7_blob,ppar_n_p7_blob
20,stad3-26-xy9_cebp_segm_cell6.tif,-3.0,87418,1235.974307350889,1908.965922350088,132915754,422216135,122408532,22,2526,5074905,11494000,3535644,84892.0,127840849.0,410722135.0,118872888.0,3062,5604448,14464850,4361180,81830.0,122236401.0,396257285.0,114511708.0,2772,31,4100492,32508869,4103784,84646.0,128815262.0,389707266.0,118304748.0,1177,1761342,12307055,1736442,83469.0,127053920.0,377400211.0,116568306.0,1291,1934140,12805855,1892131,82178.0,125119780.0,364594356.0,114676175.0,1713,2568787,15899376,2500018,80465.0,122550993.0,348694980.0,112176157.0,3361,5057199,30237675,4907122,78817.0,120062581.0,334356681.0,109769053.0,3980,6019929,33262877,5793980,76485.0,116531064.0,315432103.0,106382177.0,5957,9027760,48258560,8660136,74508.0,113523233.0,300436420.0,103516021.0,4024,6134352,29660626,5828356,72461.0,110396712.0,285771477.0,100553821.0
21,stad3-27-xy1_cebp_segm_cell1.tif,-1.0,44271,581.2236452756883,396.71493754376456,175473563,135709326,83666660,2,134,782548,603067,277036,44137.0,174691015.0,135106259.0,83389624.0,146,792233,653283,304881,43991.0,173898782.0,134452976.0,83084743.0,687,15,2932644,3499375,1308916,43584.0,172540919.0,132209951.0,82357744.0,370,1578045,1787797,710470,43214.0,170962874.0,130422154.0,81647274.0,426,1819330,2006458,813871,42788.0,169143544.0,128415696.0,80833403.0,605,2585869,2750846,1157428,42183.0,166557675.0,125664850.0,79675975.0,1199,5120225,5371675,2294538,41589.0,164023319.0,123044021.0,78538865.0,1453,6212471,6285955,2776333,40730.0,160345204.0,119378895.0,76899642.0,2215,9471290,9440287,4234100,39968.0,157086385.0,116224563.0,75441875.0,1579,6757652,6448760,3017597,39151.0,153587552.0,112930135.0,73882045.0
22,stad3-27-xy1_cebp_segm_cell10.tif,-1.0,36230,1033.559701904499,1863.0248964946177,139856223,110155285,75868619,11,1933,11413061,5212921,4125841,34297.0,128443162.0,104942364.0,71742778.0,1768,8933248,5003137,3775080,32529.0,119509914.0,99939227.0,67967698.0,333,9,1238432,3213250,840031,35897.0,138617791.0,106942035.0,75028588.0,206,787943,1754525,539294,35691.0,137829848.0,105187510.0,74489294.0,238,913098,1882462,629403,35453.0,136916750.0,103305048.0,73859891.0,343,1333589,2481856,953070,35110.0,135583161.0,100823192.0,72906821.0,671,2621942,4634708,1832274,34782.0,134294808.0,98670340.0,72027617.0,805,3191872,4990649,2175851,34305.0,132391289.0,95832543.0,70730970.0,1214,4836409,7210272,3210869,33896.0,130746752.0,93612920.0,69695952.0,846,3421121,4435792,2110552,33459.0,128970168.0,91396751.0,68620418.0
23,stad3-27-xy1_cebp_segm_cell2.tif,-1.0,44216,1286.7752171159761,534.6734666184186,321681561,178630926,114548485,11,1159,13782815,5382126,2917138,43057.0,307898746.0,173248800.0,111631347.0,1532,17162016,7191301,3922902,41525.0,290736730.0,166057499.0,107708445.0,115,23,1145405,802831,297397,44101.0,320536156.0,177828095.0,114251088.0,203,2038218,1386194,521223,43898.0,318497938.0,176441901.0,113729865.0,289,2936693,1906127,739242,43609.0,315561245.0,174535774.0,112990623.0,473,4851958,2984526,1201979,43136.0,310709287.0,171551248.0,111788644.0,981,10076963,6033629,2487495,42628.0,305484282.0,168502145.0,110503128.0,1242,12807326,7251134,3130340,41894.0,297901961.0,164300114.0,108658304.0,1908,19684985,10914167,4796315,41229.0,291027024.0,160640646.0,106995163.0,1360,14028893,7361705,3401768,40541.0,283891909.0,156961015.0,105275897.0
24,stad3-27-xy1_cebp_segm_cell4.tif,-1.0,39480,361.53214285714284,954.088475177305,162544103,112035417,72257414,8,1252,8038405,3903938,2381079,38228.0,154505698.0,108131479.0,69876335.0,1197,6751140,3860351,2282788,37031.0,147754558.0,104271128.0,67593547.0,300,10,1224884,2121090,567885,39180.0,161319219.0,109914327.0,71689529.0,197,806347,1240386,372561,38983.0,160512872.0,108673941.0,71316968.0,233,963870,1385566,439176,38750.0,159549002.0,107288375.0,70877792.0,342,1420204,1890272,645054,38408.0,158128798.0,105398103.0,70232738.0,683,2841241,3652389,1288402,38067.0,156707761.0,103635986.0,69589390.0,843,3521355,4168157,1584586,37565.0,154607443.0,101229946.0,68648152.0,1292,5410046,6189488,2427494,37116.0,152718752.0,99208615.0,67805244.0,934,3941138,4091986,1750225,36631.0,150666305.0,97137960.0,66897927.0
25,stad3-27-xy1_cebp_segm_cell5.tif,-1.0,53902,1599.0649512077473,971.036510704612,277500034,220680270,116614548,7,825,7468237,3777488,1768470,53077.0,270031797.0,216902782.0,114846078.0,904,7316413,4263454,1960581,52173.0,262715384.0,212639328.0,112885497.0,170,14,898303,2327627,391770,53732.0,276601731.0,218352643.0,116222778.0,195,1025814,2456222,448631,53537.0,275575917.0,215896421.0,115774147.0,245,1291473,2850369,560978,53292.0,274284444.0,213046052.0,115213169.0,370,1956669,3877653,836628,52922.0,272327775.0,209168399.0,114376541.0,751,3974747,7371653,1686869,52541.0,270309697.0,205674399.0,113526300.0,947,5048647,8032618,2102513,51975.0,267279128.0,201135781.0,112274028.0,1459,7804819,11636331,3223911,51463.0,264522956.0,197532068.0,111152630.0,1066,5755643,7149482,2329651,50909.0,261523485.0,193986299.0,109944377.0
26,stad3-27-xy1_cebp_segm_cell6.tif,-1.0,36858,1741.7648271745618,1137.2671875847848,152766436,100350254,75208597,5,412,2620256,1248202,826331,36446.0,150146180.0,99102052.0,74382266.0,508,2981133,1581967,1028280,35938.0,147165047.0,97520085.0,73353986.0,47,7,218999,329144,100659,36811.0,152547437.0,100021110.0,75107938.0,65,297066,428464,137177,36746.0,152250371.0,99592646.0,74970761.0,85,389998,538874,179917,36661.0,151860373.0,99053772.0,74790844.0,139,632473,828728,294187,36522.0,151227900.0,98225044.0,74496657.0,284,1295909,1648183,600957,36377.0,150564464.0,97405589.0,74189887.0,367,1681766,1996870,775057,36155.0,149546134.0,96228174.0,73721600.0,572,2629624,3032054,1203770,35950.0,148598276.0,95192990.0,73292887.0,430,1994792,2121820,899875,35725.0,147551342.0,94106354.0,72821725.0
27,stad3-27-xy1_cebp_segm_cell7.tif,-1.0,36431,402.6436551288738,1395.1991984848069,151053631,118690737,73237326,7,896,6523148,2569282,1733953,35535.0,144530483.0,116121455.0,71503373.0,910,5547274,2611066,1783766,34625.0,138983209.0,113510389.0,69719607.0,227,17,861361,2341424,470583,36204.0,150192270.0,116349313.0,72766743.0,255,997023,2466997,532246,35949.0,149195247.0,113882316.0,72234497.0,319,1261992,2863534,667405,35630.0,147933255.0,111018782.0,71567092.0,482,1920191,3903880,1015755,35148.0,146013064.0,107114902.0,70551337.0,976,3909861,7442526,2068034,34654.0,144023394.0,103576256.0,69499058.0,1228,4964282,8119546,2643143,33920.0,141048782.0,98995356.0,67908194.0,1886,7661598,11730270,4053024,33262.0,138351466.0,95384632.0,66498313.0,1370,5641360,7135998,2926003,32550.0,135407422.0,91859358.0,64982191.0
28,stad3-27-xy1_cebp_segm_cell8.tif,-1.0,38280,1486.6488766980146,1488.5368077324974,158039703,171423671,153458596,5,827,6560291,4775753,3828915,37453.0,151479412.0,166647918.0,149629681.0,679,4268845,3796504,3731122,36774.0,147210567.0,162851414.0,145898559.0,142,19,574838,1691001,715387,38138.0,157464865.0,169732670.0,152743209.0,195,802949,2115932,965431,37943.0,156661916.0,167616738.0,151777778.0,256,1051275,2582850,1222434,37687.0,155610641.0,165033888.0,150555344.0,403,1660482,3705273,1947894,37284.0,153950159.0,161328615.0,148607450.0,830,3427999,7222089,4043759,36857.0,152182642.0,157811799.0,146511585.0,1061,4404650,8184253,5374111,36223.0,149545509.0,153144362.0,143233339.0,1639,6813977,12047670,8236795,35645.0,147136182.0,149280945.0,140370655.0,1206,5024542,7761496,5844379,35017.0,144520967.0,145382866.0,137388960.0
29,stad3-27-xy1_cebp_segm_cell9.tif,-1.0,36889,383.09197863861857,1648.5004201794573,145594657,128352260,83087895,8,1203,8316846,3968179,2585247,35686.0,137277811.0,124384081.0,80502648.0,1083,6237544,3590110,2331912,34603.0,131040267.0,120793971.0,78170736.0,733,20,2751500,8385848,1722000,36156.0,142843157.0,119966412.0,81365895.0,470,1759902,4557712,1090477,35686.0,141083255.0,115408700.0,80275418.0,544,2042720,4790604,1273236,35142.0,139040535.0,110618096.0,79002182.0,770,2900101,6035333,1828519,34372.0,136140434.0,104582763.0,77173663.0,1529,5776159,11270558,3620852,33616.0,133272272.0,99360716.0,75387033.0,1831,6975832,11641383,4318418,32548.0,129183106.0,92969988.0,72867897.0,2770,10599766,16542354,6491109,31615.0,125575278.0,88093098.0,70706020.0,1937,7506531,9597356,4449630,30627.0,121719012.0,83437576.0,68447540.0
30,stad3-27-xy2_cebp_segm_cell1.tif,-1.0,29813,1458.4778787777145,87.77107302183612,115381406,100444235,60973953,5,462,2816032,1339398,935892,29351.0,112565374.0,99104837.0,60038061.0,526,2920543,1557766,1061637,28825.0,109644831.0,97547071.0,58976424.0,256,11,971909,3415415,588573,29557.0,114409497.0,97028820.0,60385380.0,209,782254,2552136,464582,29348.0,113627243.0,94476684.0,59920798.0,249,932078,2822193,549558,29099.0,112695165.0,91654491.0,59371240.0,353,1321174,3654177,770980,28746.0,111373991.0,88000314.0,58600260.0,711,2666574,6986109,1545027,28388.0,110028591.0,84668382.0,57826213.0,869,3271215,7517059,1868990,27878.0,108105348.0,80487705.0,56733543.0,1310,4942906,10624416,2807806,27442.0,106446336.0,77400182.0,55805092.0,891,3378147,5831107,1886723,26999.0,104757574.0,74701148.0,54871689.0
31,stad3-27-xy2_cebp_segm_cell10.tif,-1.0,54729,1778.5634307222863,1246.496172047726,231408930,264677995,170661550,19,2904,18330542,12372910,8689488,51825.0,213078388.0,252305085.0,161972062.0,2737,14487081,11793574,8369347,49088.0,198591307.0,240511511.0,153602715.0,407,24,1607464,6041855,1285665,54322.0,229801466.0,258636140.0,169375885.0,366,1441897,4754126,1154302,53956.0,228359569.0,253882014.0,168221583.0,445,1760981,5292235,1404065,53511.0,226598588.0,248589779.0,166817518.0,656,2597463,6939512,2073778,52855.0,224001125.0,241650267.0,164743740.0,1338,5319247,13339947,4234944,52176.0,221286912.0,235280791.0,162590696.0,1677,6717402,14575680,5347635,51189.0,217311666.0,227187481.0,159424135.0,2581,10381600,21222861,8262043,50292.0,213665265.0,220611848.0,156527003.0,1882,7663486,13244478,6088168,49322.0,209686437.0,214091864.0,153372554.0
32,stad3-27-xy2_cebp_segm_cell11.tif,-1.0,35412,351.9040438269513,1547.479131367898,150678755,117362299,70666590,10,1471,9162356,5112205,3064411,33941.0,141516399.0,112250094.0,67602179.0,1462,8014449,5333774,2953809,32479.0,133501950.0,106916320.0,64648370.0,366,14,1568083,3516680,757633,35046.0,149110672.0,113845619.0,69908957.0,288,1237673,2544865,592171,34758.0,147872999.0,111300754.0,69316786.0,339,1466452,2770850,696923,34419.0,146406547.0,108529904.0,68619863.0,485,2120116,3561237,990311,33934.0,144286431.0,104968667.0,67629552.0,981,4305677,6816036,1997136,33438.0,142100870.0,101713868.0,66622727.0,1202,5329045,7346362,2429881,32732.0,138957386.0,97622305.0,65199671.0,1838,8187177,10627646,3707655,32096.0,136099254.0,94341021.0,63921897.0,1312,5922267,6478347,2639940,31420.0,133035119.0,91143958.0,62559731.0
33,stad3-27-xy2_cebp_segm_cell12.tif,-1.0,38875,1320.8577234726688,1613.9196655948554,141656627,105135606,93768081,4,508,2511720,1323303,1246527,38367.0,139144907.0,103812303.0,92521554.0,451,1960016,1173556,1080048,37916.0,137184891.0,102638747.0,91441506.0,224,16,823711,1071091,604477,38651.0,140832916.0,104064515.0,93163604.0,225,809807,988711,608741,38426.0,140023109.0,103075804.0,92554863.0,285,1024664,1186149,764838,38141.0,138998445.0,101889655.0,91790025.0,433,1554722,1711094,1152076,37708.0,137443723.0,100178561.0,90637949.0,898,3225826,3452264,2378029,37247.0,135782685.0,98451891.0,89430264.0,1145,4122901,4163378,3003794,36574.0,133348187.0,96052274.0,87682164.0,1784,6437231,6337578,4659460,35945.0,131058538.0,93906668.0,86064152.0,1319,4788619,4397079,3399687,35279.0,128619254.0,91719518.0,84369033.0
34,stad3-27-xy2_cebp_segm_cell13.tif,-1.0,52776,677.1884000303168,1778.3956154312566,174747097,169388156,116266934,4,486,2465232,1526475,1083470,52290.0,172281865.0,167861681.0,115183464.0,457,2050395,1432862,992333,51833.0,170231470.0,166428819.0,114191131.0,277,8,982764,1632379,609820,52499.0,173764333.0,167755777.0,115657114.0,157,553313,877906,347169,52342.0,173211020.0,166877871.0,115309945.0,185,645878,1013769,407189,52157.0,172565142.0,165864102.0,114902756.0,265,921424,1405063,584483,51892.0,171643718.0,164459039.0,114318273.0,534,1849141,2802363,1178014,51623.0,170716001.0,163061739.0,113724742.0,651,2247514,3318095,1442462,51241.0,169396204.0,161140944.0,112875811.0,1004,3467359,5051931,2228914,50888.0,168176359.0,159407108.0,112089359.0,726,2508330,3524556,1618131,50515.0,166887874.0,157616388.0,111257680.0
35,stad3-27-xy2_cebp_segm_cell14.tif,-1.0,41827,401.0615631051713,1751.3358596122123,171810502,124027200,88747398,11,1865,12031301,3958115,3850606,39962.0,159779201.0,120069085.0,84896792.0,1719,9698591,3864044,3560640,38243.0,150080610.0,116205041.0,81336152.0,1649,26,6226803,15216532,3604895,40178.0,165583699.0,108810668.0,85142503.0,813,3107117,6326102,1781436,39365.0,162476582.0,102484566.0,83361067.0,901,3469527,6242129,1975539,38464.0,159007055.0,96242437.0,81385528.0,1196,4650255,7122707,2618230,37268.0,154356800.0,89119730.0,78767298.0,2369,9263240,13074008,5172317,36100.0,149756841.0,83190888.0,76224080.0,2809,11118171,12933874,6075424,34470.0,143267051.0,76231611.0,72715960.0,4218,16791485,18073626,9084089,33070.0,137616871.0,71118301.0,69726503.0,2893,11701169,9993015,6145805,31600.0,131625299.0,66299626.0,66618672.0
36,stad3-27-xy2_cebp_segm_cell15.tif,-1.0,41171,1246.7617011974448,1955.9582230210585,156402393,127128589,101796714,10,1136,6054860,2937951,2774727,40035.0,150347533.0,124190638.0,99021987.0,1295,6194997,3439841,3162098,38740.0,144152536.0,120750797.0,95859889.0,294,10,1039734,2049266,744642,40877.0,155362659.0,125079323.0,101052072.0,204,712242,1342440,518982,40673.0,154650417.0,123736883.0,100533090.0,238,834020,1499689,602802,40435.0,153816397.0,122237194.0,99930288.0,337,1188178,2025645,850785,40098.0,152628219.0,120211549.0,99079503.0,666,2347704,3895106,1680539,39788.0,151527034.0,118501672.0,98302551.0,804,2845382,4426208,2025644,39357.0,149977857.0,116297484.0,97226631.0,1224,4338691,6555359,3084356,38981.0,148621471.0,114508853.0,96287075.0,868,3090105,4297720,2188042,38579.0,147168789.0,112687640.0,95281300.0
37,stad3-27-xy2_cebp_segm_cell2.tif,-1.0,34864,472.0969194584672,309.2180472693896,147483705,96331727,60290565,6,1090,7790538,2948292,1868755,33774.0,139693167.0,93383435.0,58421810.0,889,5360367,2440651,1536366,32885.0,134332800.0,90942784.0,56885444.0,333,19,1346941,2952739,623090,34531.0,146136764.0,93378988.0,59667475.0,310,1243281,2405125,573801,34221.0,144893483.0,90973863.0,59093674.0,382,1536006,2687872,705007,33839.0,143357477.0,88285991.0,58388667.0,566,2282349,3536239,1036976,33273.0,141075128.0,84749752.0,57351691.0,1148,4642457,6692195,2078205,32691.0,138715020.0,81593796.0,56310462.0,1424,5792018,7120461,2523540,31849.0,135283110.0,77629291.0,54828151.0,2194,8948662,10310382,3862316,31082.0,132134172.0,74449352.0,53494741.0,1603,6591147,6327599,2778459,30259.0,128725344.0,71339446.0,52072273.0
38,stad3-27-xy2_cebp_segm_cell3.tif,-1.0,62278,1513.954606763223,319.1652589999679,272285586,256588970,161855551,15,3643,24607573,12649812,9248574,58635.0,247678013.0,243939158.0,152606977.0,2594,14491240,9691125,6735746,56041.0,233186773.0,234248033.0,145871231.0,326,22,1275447,4014182,896230,61952.0,271010139.0,252574788.0,160959321.0,337,1355931,3713659,919381,61615.0,269654208.0,248861129.0,160039940.0,415,1686283,4219744,1119461,61200.0,267967925.0,244641385.0,158920479.0,613,2513098,5644205,1639596,60587.0,265454827.0,238997180.0,157280883.0,1270,5230699,11047393,3389530,59930.0,262737226.0,233593992.0,155530949.0,1626,6755158,12460021,4333539,58961.0,258699669.0,226537159.0,152947344.0,2520,10514015,18289480,6732141,58067.0,254940812.0,220707700.0,150548742.0,1849,7804340,11496561,4974876,57112.0,250895329.0,215040598.0,147972468.0
39,stad3-27-xy2_cebp_segm_cell4.tif,-1.0,85610,198.04749445158276,636.642273098937,331155742,273105068,172751721,19,3818,21911261,9266644,8104351,81792.0,309244481.0,263838424.0,164647370.0,3046,14335180,7896671,6030018,78746.0,294909301.0,255941753.0,158617352.0,901,40,3275454,7772527,1935981,84709.0,327880288.0,265332541.0,170815740.0,758,2759059,5685912,1590215,83951.0,325121229.0,259646629.0,169225525.0,895,3273289,6189532,1846410,83056.0,321847940.0,253457097.0,167379115.0,1266,4655453,7895278,2583895,81790.0,317192487.0,245561819.0,164795220.0,2574,9474869,15271953,5253460,80490.0,312393414.0,238224726.0,162140811.0,3175,11752330,16783296,6498149,78638.0,305499348.0,228887192.0,158340765.0,4855,18046778,24484459,10007351,76976.0,299250748.0,221262188.0,154864919.0,3481,13085914,15379048,7320828,75196.0,292512625.0,213664352.0,151092572.0
40,stad3-27-xy2_cebp_segm_cell5.tif,-1.0,77768,1906.689345231972,698.9252005966464,395459092,429996739,232870755,10,1182,8622262,6816426,3528377,76586.0,386836830.0,423180313.0,229342378.0,1262,8148418,7257531,3810117,75324.0,378688412.0,415922782.0,225532261.0,963,31,4527020,13009997,3249260,76805.0,390932072.0,416986742.0,229621495.0,608,2919899,7081621,2078123,76197.0,388012173.0,409905121.0,227543372.0,720,3488774,7789951,2411807,75477.0,384523399.0,402115170.0,225131565.0,1020,4979291,10056774,3329788,74457.0,379544108.0,392058396.0,221801777.0,2061,10078945,19396582,6658203,73416.0,374444454.0,382718588.0,218473362.0,2533,12475005,21387636,8041642,71924.0,367069103.0,370670760.0,213760135.0,3846,19001349,31053549,12131296,70611.0,360542759.0,361004847.0,209670481.0,2713,13535349,19281288,8425805,69211.0,353533754.0,351389472.0,205334330.0
41,stad3-27-xy2_cebp_segm_cell6.tif,-1.0,36351,1279.582129790102,740.1096806140133,144177825,104162318,73136737,12,1228,7385496,2783087,2443217,35123.0,136792329.0,101379231.0,70693520.0,1429,7063831,3329341,2831019,33694.0,129728498.0,98049890.0,67862501.0,771,24,3004041,7614189,1618398,35580.0,141173784.0,96548129.0,71518339.0,500,2000482,4168933,1039861,35080.0,139173302.0,92379196.0,70478478.0,592,2390168,4368197,1224954,34488.0,136783134.0,88010999.0,69253524.0,861,3514380,5433443,1767082,33627.0,133268754.0,82577556.0,67486442.0,1729,7094257,10036250,3535823,32759.0,129688877.0,77974749.0,65717701.0,2129,8826201,10221572,4328093,31498.0,124442553.0,72355984.0,63158349.0,3273,13635291,14599583,6648009,30354.0,119633463.0,67977973.0,60838433.0,2378,10038885,8606086,4820499,29120.0,114403668.0,63749898.0,58337850.0
42,stad3-27-xy2_cebp_segm_cell7.tif,-1.0,35177,712.2684140205248,798.0624271541063,158831186,118264124,68099341,9,1196,8502773,3137669,2283728,33981.0,150328413.0,115126455.0,65815613.0,1229,7199868,3455645,2391307,32752.0,143128545.0,111670810.0,63424306.0,500,28,2078508,5893680,1043029,34677.0,156752678.0,112370444.0,67056312.0,433,1815046,4236657,876540,34244.0,154937632.0,108133787.0,66179772.0,533,2248989,4589212,1068796,33711.0,152688643.0,103544575.0,65110976.0,788,3340696,5746116,1564872,32923.0,149347947.0,97798459.0,63546104.0,1617,6888075,10804625,3202260,32097.0,145808138.0,92751187.0,61914450.0,2030,8736755,11100576,3997256,30904.0,140638372.0,86732112.0,59569600.0,3143,13598178,15890754,6179390,29800.0,135798893.0,81964031.0,57404198.0,2321,10181598,9432573,4541573,28602.0,130503102.0,77342150.0,55063089.0
43,stad3-27-xy2_cebp_segm_cell8.tif,-1.0,41428,1607.0245244761998,879.6303949019987,141374422,152636988,100906495,10,1225,5987206,4768757,2996571,40203.0,135387216.0,147868231.0,97909924.0,1257,5270023,4962488,3085486,38946.0,130117193.0,142905743.0,94824438.0,610,11,2068621,4492561,1502302,40818.0,139305801.0,148144427.0,99404193.0,285,973602,1935470,700805,40533.0,138332199.0,146208957.0,98703388.0,325,1111968,2116255,796713,40208.0,137220231.0,144092702.0,97906675.0,454,1565349,2830838,1116065,39754.0,135654882.0,141261864.0,96790610.0,899,3103042,5460956,2211527,39309.0,134117189.0,138631746.0,95695148.0,1083,3749522,6216828,2677785,38671.0,131905360.0,135045036.0,94112825.0,1648,5711542,9236382,4073531,38106.0,129943340.0,132025482.0,92717079.0,1170,4071016,6126982,2888340,37501.0,127834344.0,128918054.0,91224485.0
44,stad3-27-xy2_cebp_segm_cell9.tif,-1.0,39550,232.40594184576486,993.5824273072061,181120000,122509678,76230337,11,1736,12382017,4943161,3299178,37814.0,168737983.0,117566517.0,72931159.0,1596,9886092,4696098,3057675,36218.0,158851891.0,112870419.0,69873484.0,939,23,4244091,7503592,1828974,38611.0,176875909.0,115006086.0,74401363.0,540,2448825,3652734,1050998,38071.0,174427084.0,111353352.0,73350365.0,628,2856444,3908429,1220844,37443.0,171570640.0,107444923.0,72129521.0,887,4044188,5018734,1715290,36556.0,167526452.0,102426189.0,70414231.0,1779,8136194,9581171,3431714,35669.0,163450129.0,97883439.0,68707755.0,2179,10013585,10510770,4193475,34395.0,157568414.0,91980382.0,66256146.0,3304,15239004,15195869,6348385,33289.0,152404281.0,87357400.0,64138499.0,2318,10792111,9296617,4433680,32121.0,146920407.0,82825290.0,61908698.0
45,stad3-28-xy1_cebp_segm_cell1.tif,0.0,35127,907.6791926438352,75.69291428246079,89991331,80063927,85405170,8,987,3846528,2041345,2318880,34140.0,86144803.0,78022582.0,83086290.0,1014,3410326,2183460,2414405,33126.0,82734477.0,75839122.0,80671885.0,566,21,1416037,3659368,1556556,34561.0,88575294.0,76404559.0,83848614.0,442,1133329,2580503,1192999,34119.0,87441965.0,73824056.0,82655615.0,516,1332174,2772775,1382360,33603.0,86109791.0,71051281.0,81273255.0,732,1896758,3553451,1954469,32871.0,84213033.0,67497830.0,79318786.0,1475,3836857,6765896,3893581,32128.0,82272934.0,64285385.0,77379674.0,1811,4745347,7305328,4731393,31060.0,79467686.0,60192502.0,74587393.0,2743,7207335,10504196,7144520,30128.0,77005698.0,56993634.0,72174266.0,1903,5031684,6261400,4955108,29157.0,74436002.0,53931102.0,69632285.0
46,stad3-28-xy1_cebp_segm_cell10.tif,0.0,41310,979.9531106269668,1254.9122972645848,91712429,92673607,117313439,7,1592,5976725,3130208,5142188,39718.0,85735704.0,89543399.0,112171251.0,1130,3472707,2416911,3578678,38588.0,82262997.0,87126488.0,108592573.0,1202,17,2781132,6449757,3651752,40108.0,88931297.0,86223850.0,113661687.0,534,1243944,2521335,1697018,39574.0,87687353.0,83702515.0,111964669.0,598,1399422,2627470,1905735,38976.0,86287931.0,81075045.0,110058934.0,824,1926954,3337765,2575530,38152.0,84360977.0,77737280.0,107483404.0,1614,3789318,6282323,5053416,37362.0,82498613.0,74792722.0,105005518.0,1923,4543807,6826723,5950834,36229.0,79817170.0,70910557.0,101532570.0,2905,6878251,9935459,8956770,35247.0,77482726.0,67801821.0,98526634.0,2025,4820203,6202653,6176953,34204.0,74996967.0,64707904.0,95355617.0
47,stad3-28-xy1_cebp_segm_cell11.tif,0.0,37778,1486.2079252474985,1270.6212610514056,85776933,101284232,101308219,10,1382,4731986,3376284,3696054,36396.0,81044947.0,97907948.0,97612165.0,1347,3836702,3497515,3646353,35049.0,77208245.0,94410433.0,93965812.0,374,17,884848,3357822,1077873,37404.0,84892085.0,97926410.0,100230346.0,288,679400,2248923,822791,37116.0,84212685.0,95677487.0,99407555.0,351,829745,2501544,996974,36765.0,83382940.0,93175943.0,98410581.0,520,1231371,3307326,1470055,36245.0,82151569.0,89868617.0,96940526.0,1054,2502607,6298834,2968442,35711.0,80880333.0,86877109.0,95442139.0,1316,3142139,6827560,3678399,34929.0,79009430.0,83041057.0,93262127.0,2029,4859933,9928564,5650229,34216.0,77291636.0,79940053.0,91290297.0,1474,3552320,6094813,4064473,33455.0,75457110.0,76946244.0,89197654.0
48,stad3-28-xy1_cebp_segm_cell12.tif,0.0,43276,1257.1564608559017,1389.7140909511045,96443041,124078106,114156223,10,1675,6151946,3691627,4475229,41601.0,90291095.0,120386479.0,109680994.0,1450,4328388,3127610,3825110,40151.0,85962707.0,117258869.0,105855884.0,964,28,2044176,10464500,2775999,42312.0,94398865.0,113613606.0,111380224.0,648,1380510,5932488,1820637,41664.0,93018355.0,107681118.0,109559587.0,747,1599132,6041539,2063252,40917.0,91419223.0,101639579.0,107496335.0,1035,2241945,7093138,2823937,39882.0,89177278.0,94546441.0,104672398.0,2083,4528497,13087136,5659672,38834.0,86890726.0,88552443.0,101836663.0,2563,5627429,13129309,6910805,37319.0,83549849.0,81417132.0,97761593.0,3910,8626083,18439094,10501284,35972.0,80551195.0,76107347.0,94171114.0,2790,6234064,10297763,7420385,34529.0,77315785.0,71119369.0,90341208.0
