,segm_cebp_imagename,day,area_nucleus,xcoord_nucleus,ycoord_nucleus,dapi_nucleus,cebp_nucleus,ppar_nucleus,count_heteroc,area_heteroc,dapi_heteroc,cebp_heteroc,ppar_heteroc,area_n_heteroc,dapi_n_heteroc,cebp_n_heteroc,ppar_n_heteroc,area_p3_heteroc,dapi_p3_heteroc,cebp_p3_heteroc,ppar_p3_heteroc,area_n_p3_heteroc,dapi_n_p3_heteroc,cebp_n_p3_heteroc,ppar_n_p3_heteroc,area_blob,count_blob,dapi_blob,cebp_blob,ppar_blob,area_n_blob,dapi_n_blob,cebp_n_blob,ppar_n_blob,area_p1_blob,dapi_p1_blob,cebp_p1_blob,ppar_p1_blob,area_n_p1_blob,dapi_n_p1_blob,cebp_n_p1_blob,ppar_n_p1_blob,area_p2_blob,dapi_p2_blob,cebp_p2_blob,ppar_p2_blob,area_n_p2_blob,dapi_n_p2_blob,cebp_n_p2_blob,ppar_n_p2_blob,area_p3_blob,dapi_p3_blob,cebp_p3_blob,ppar_p3_blob,area_n_p3_blob,dapi_n_p3_blob,cebp_n_p3_blob,ppar_n_p3_blob,area_p5_blob,dapi_p5_blob,cebp_p5_blob,ppar_p5_blob,area_n_p5_blob,dapi_n_p5_blob,cebp_n_p5_blob,ppar_n_p5_blob,area_p7_blob,dapi_p7_blob,cebp_p7_blob,ppar_p7_blob,area_n_p7_blob,dapi_n_p7_blob,cebp_n_p7_blob,ppar_n_p7_blob
331,stad3-44-xy5_cebp_segm_cell2.tif,4.0,31411,1673.5026264684345,139.56604374263793,182407265,137459249,107443730,9,1550,12412450,7027858,4956344,29861.0,169994815.0,130431391.0,102487386.0,1319,9094569,6029591,4401802,28542.0,160900246.0,124401800.0,98085584.0,2438,15,14440528,16225686,8928649,28973.0,167966737.0,121233563.0,98515081.0,720,4299264,4181633,2732093,28253.0,163667473.0,117051930.0,95782988.0,773,4636636,4285458,2959109,27480.0,159030837.0,112766472.0,92823879.0,1003,6035117,5293914,3874065,26477.0,152995720.0,107472558.0,88949814.0,2228,13519006,11013787,8486505,24262.0,139532810.0,96496331.0,80496017.0,2140,13080729,10032051,7994848,22152.0,126581266.0,86553471.0,72579667.0
332,stad3-44-xy5_cebp_segm_cell3.tif,4.0,31027,1695.2696038933832,452.0001933799594,216174621,115691745,96271333,8,1377,15591983,6122889,4128292,29650.0,200582638.0,109568856.0,92143041.0,1124,9934834,4831413,3521310,28526.0,190647804.0,104737443.0,88621731.0,1653,13,12223528,13672116,6428938,29374.0,203951093.0,102019629.0,89842395.0,529,4023533,3501486,1979569,28845.0,199927560.0,98518143.0,87862826.0,576,4418706,3514770,2116037,28269.0,195508854.0,95003373.0,85746789.0,771,5927580,4368534,2817715,27498.0,189581274.0,90634839.0,82929074.0,1698,13206369,8593641,6100172,25800.0,176374905.0,82041198.0,76828902.0,1554,12241887,6958416,5198401,24246.0,164133018.0,75082782.0,71630501.0
333,stad3-44-xy5_cebp_segm_cell4.tif,4.0,31596,959.9791745790607,519.5490251930624,193376008,113240696,122560967,8,1302,11977942,5775361,5696436,30294.0,181398066.0,107465335.0,116864531.0,1143,9045950,5053689,5055298,29151.0,172352116.0,102411646.0,111809233.0,1832,14,11841992,9432892,7908433,29764.0,181534016.0,103807804.0,114652534.0,522,3380667,2475305,2275982,29242.0,178153349.0,101332499.0,112376552.0,574,3733433,2654590,2497780,28668.0,174419916.0,98677909.0,109878772.0,781,5075371,3517033,3383138,27887.0,169344545.0,95160876.0,106495634.0,1738,11347185,7534490,7535196,26149.0,157997360.0,87626386.0,98960438.0,1762,11521687,7387716,7624469,24387.0,146475673.0,80238670.0,91335969.0
334,stad3-44-xy5_cebp_segm_cell5.tif,4.0,29454,451.5303184626876,592.2672302573504,238886925,136165795,129098716,8,1407,17268294,7089350,6863136,28047.0,221618631.0,129076445.0,122235580.0,1168,12603640,5867955,5938833,26879.0,209014991.0,123208490.0,116296747.0,1451,13,14256616,12285585,8348916,28003.0,224630309.0,123880210.0,120749800.0,488,4875514,3438118,2861403,27515.0,219754795.0,120442092.0,117888397.0,535,5366462,3585889,3151757,26980.0,214388333.0,116856203.0,114736640.0,734,7419773,4722911,4325864,26246.0,206968560.0,112133292.0,110410776.0,1560,15858831,9515731,9243159,24686.0,191109729.0,102617561.0,101167617.0,1345,13808083,7731516,7669961,23341.0,177301646.0,94886045.0,93497656.0
335,stad3-44-xy5_cebp_segm_cell7.tif,4.0,23892,1062.2556085719068,807.2302025782689,163595834,55434663,55317121,8,1175,11072365,3108881,2766660,22717.0,152523469.0,52325782.0,52550461.0,1116,9466215,2969548,2636947,21601.0,143057254.0,49356234.0,49913514.0,555,6,4457051,2146355,1397988,23337.0,159138783.0,53288308.0,53919133.0,188,1520221,633969,476682,23149.0,157618562.0,52654339.0,53442451.0,208,1686246,673417,534110,22941.0,155932316.0,51980922.0,52908341.0,283,2303246,885009,732556,22658.0,153629070.0,51095913.0,52175785.0,653,5343172,1939689,1689659,22005.0,148285898.0,49156224.0,50486126.0,676,5546237,1924226,1716071,21329.0,142739661.0,47231998.0,48770055.0
336,stad3-44-xy5_cebp_segm_cell8.tif,4.0,42153,866.6011908998173,1313.502431618153,343120778,145643948,123319570,7,2043,31448611,8353463,6817604,40110.0,311672167.0,137290485.0,116501966.0,1271,16359541,5477379,4246051,38839.0,295312626.0,131813106.0,112255915.0,3608,29,35038872,23159396,12841603,38545.0,308081906.0,122484552.0,110477967.0,1154,11335419,5872049,4013592,37391.0,296746487.0,116612503.0,106464375.0,1262,12463747,6052094,4351368,36129.0,284282740.0,110560409.0,102113007.0,1670,16561087,7606860,5657159,34459.0,267721653.0,102953549.0,96455848.0,3666,36675388,15780097,12164324,30793.0,231046265.0,87173452.0,84291524.0,3163,31731230,12773318,10230531,27630.0,199315035.0,74400134.0,74060993.0
337,stad3-44-xy5_cebp_segm_cell9.tif,4.0,28360,1203.3138222849084,1528.7162200282087,195254394,76229519,84376210,5,578,6159795,1774149,1877996,27782.0,189094599.0,74455370.0,82498214.0,589,5682471,1857840,1941072,27193.0,183412128.0,72597530.0,80557142.0,598,5,5249476,2716234,2108680,27762.0,190004918.0,73513285.0,82267530.0,173,1518708,714507,604060,27589.0,188486210.0,72798778.0,81663470.0,189,1651333,750138,654531,27400.0,186834877.0,72048640.0,81008939.0,255,2240713,977628,879737,27145.0,184594164.0,71071012.0,80129202.0,577,5041749,2096845,1983702,26568.0,179552415.0,68974167.0,78145500.0,586,5107142,2042064,1996602,25982.0,174445273.0,66932103.0,76148898.0
338,stad3-45-xy5_cebp_segm_cell1.tif,4.0,71991,1591.9652178744566,137.90477976413717,274365906,60147914,255453236,20,4306,24390122,3421759,15399564,67685.0,249975784.0,56726155.0,240053672.0,3292,15328450,2654507,11831588,64407.0,234679360.0,54082554.0,228258628.0,1070,10,4060609,1410514,4425520,70921.0,270305297.0,58737400.0,251027716.0,381,1472915,461462,1577181,70540.0,268832382.0,58275938.0,249450535.0,417,1622600,481029,1724379,70123.0,267209782.0,57794909.0,247726156.0,543,2136784,592610,2242650,69580.0,265072998.0,57202299.0,245483506.0,1258,5036450,1274020,5252911,68322.0,260036548.0,55928279.0,240230595.0,1302,5328417,1225280,5422385,67020.0,254708131.0,54702999.0,234808210.0
339,stad3-45-xy5_cebp_segm_cell10.tif,4.0,27402,1185.21407196555,1502.491132034158,99047268,72377298,68721978,5,714,3069698,1904544,1691390,26688.0,95977570.0,70472754.0,67030588.0,632,2577845,1676606,1510539,26056.0,93399725.0,68796148.0,65520049.0,591,6,2507669,2356423,1593885,26811.0,96539599.0,70020875.0,67128093.0,183,773384,688585,492535,26628.0,95766215.0,69332290.0,66635558.0,203,852547,749839,547604,26425.0,94913668.0,68582451.0,66087954.0,282,1182415,1015811,760661,26143.0,93731253.0,67566640.0,65327293.0,648,2696819,2243571,1745263,25495.0,91034434.0,65323069.0,63582030.0,666,2756797,2211804,1780259,24829.0,88277637.0,63111265.0,61801771.0
340,stad3-45-xy5_cebp_segm_cell11.tif,4.0,38125,629.0703213114754,1544.3527606557377,128060932,126333670,77531492,7,812,3698655,2433447,1585832,37313.0,124362277.0,123900223.0,75945660.0,914,3769611,2809074,1795720,36399.0,120592666.0,121091149.0,74149940.0,3083,21,10789397,14325194,6316758,35042.0,117271535.0,112008476.0,71214734.0,1055,3691950,4569839,2166149,34004.0,113619938.0,107514173.0,69082788.0,1125,3943545,4741963,2303843,32899.0,109723335.0,102854801.0,66818973.0,1437,5029927,5863970,2932918,31486.0,104748828.0,97084171.0,63933804.0,3016,10592258,11705985,6129622,28532.0,94298204.0,85594740.0,57928585.0,2686,9418224,9793039,5466405,25913.0,85030045.0,76007393.0,52596585.0
341,stad3-45-xy5_cebp_segm_cell12.tif,4.0,31289,589.5197353702579,1774.2768385055451,125511904,108361356,135132344,10,1849,10345704,5456585,7798088,29440.0,115166200.0,102904771.0,127334256.0,1577,7288712,4730222,6285295,27864.0,107879871.0,98175575.0,121051641.0,3237,19,12861650,25299952,17713457,28052.0,112650254.0,83061404.0,117418887.0,963,3853099,5387430,4950477,27092.0,108804160.0,77684057.0,112475783.0,1027,4145412,5108042,5172359,26070.0,104670442.0,72591265.0,107315375.0,1332,5404993,5914885,6605307,24751.0,99295733.0,66712194.0,100741906.0,2779,11380333,10620910,13430614,22022.0,88030545.0,56205429.0,87430425.0,2510,10350300,8365648,11682337,19588.0,77852400.0,47980763.0,75925420.0
342,stad3-45-xy5_cebp_segm_cell3.tif,4.0,22378,133.12177138260793,676.4265349897221,82433290,148857731,91420108,9,1327,6333987,7766453,4614899,21051.0,76099303.0,141091278.0,86805209.0,1390,5861003,8538028,4977667,19676.0,70272142.0,132597215.0,81868235.0,1390,8,5493653,21596327,7249623,20988.0,76939637.0,127261404.0,84170485.0,423,1689326,5161917,2126213,20565.0,75250311.0,122099487.0,82044272.0,440,1766030,4907244,2205383,20125.0,73484281.0,117192243.0,79838889.0,548,2216307,5562939,2818877,19577.0,71267974.0,111629304.0,77020012.0,1183,4820710,10670572,6139643,18394.0,66447264.0,100958732.0,70880369.0,1114,4567665,8967252,5586604,17280.0,61879599.0,91991480.0,65293765.0
343,stad3-45-xy5_cebp_segm_cell4.tif,4.0,30861,982.6311849907651,723.618029227828,143250361,128333443,176397867,11,1549,11119769,7041147,10103573,29312.0,132130592.0,121292296.0,166294294.0,1466,8727603,6944340,9306935,27846.0,123402989.0,114347956.0,156987359.0,1806,16,9415426,18560756,14206697,29055.0,133834935.0,109772687.0,162191170.0,594,3138024,4595406,4760150,28461.0,130696911.0,105177281.0,157431020.0,653,3475823,4543896,5217465,27808.0,127221088.0,100633385.0,152213555.0,875,4690362,5553040,6997284,26933.0,122530726.0,95080345.0,145216271.0,1933,10457709,10833107,14991008,25000.0,112073017.0,84247238.0,130225263.0,1786,9786724,8938729,13251682,23214.0,102286293.0,75308509.0,116973581.0
344,stad3-45-xy5_cebp_segm_cell5.tif,4.0,32812,1177.0192612458857,821.5174326465927,152669133,125786810,83937465,16,7925,45035087,29475363,19887742,24887.0,107634046.0,96311447.0,64049723.0,5975,30681669,23281820,15151072,19010.0,77174320.0,73187037.0,49120642.0,1591,14,7969998,16777278,4379112,31221.0,144699135.0,109009532.0,79558353.0,522,2730933,3646193,1387815,30699.0,141968202.0,105363339.0,78170538.0,569,3007330,3589987,1499746,30130.0,138960872.0,101773352.0,76670792.0,753,4006627,4345246,1971633,29377.0,134954245.0,97428106.0,74699159.0,1670,9015241,8587018,4337792,27707.0,125939004.0,88841088.0,70361367.0,1623,8783057,7595900,4212366,26084.0,117155947.0,81245188.0,66149001.0
345,stad3-45-xy5_cebp_segm_cell6.tif,4.0,45943,469.12913828004264,1182.5434777876935,223427105,180988787,240443501,14,2217,15711555,6870651,11086321,43726.0,207715550.0,174118136.0,229357180.0,1986,11932336,6373156,10015566,41740.0,195783214.0,167744980.0,219341614.0,4851,41,23851687,40996092,31539876,41092.0,199575418.0,139992695.0,208903625.0,1635,8096171,9779390,10383655,39460.0,191486429.0,130223505.0,198530172.0,1787,8906044,9545225,11085766,37686.0,182610806.0,120707936.0,187482384.0,2397,12024978,11591709,14533298,35309.0,170631098.0,109155765.0,173006977.0,4927,24939702,21111655,29163982,30443.0,145822564.0,88144760.0,144013024.0,4114,21074265,15646040,23347977,26404.0,124900030.0,72608293.0,120867296.0
346,stad3-45-xy5_cebp_segm_cell7.tif,4.0,23598,63.79108399016866,1170.8026103907112,73365763,60260755,53003002,7,814,3009308,2213437,1808091,22784.0,70356455.0,58047318.0,51194911.0,852,2950489,2345362,1916928,21932.0,67405966.0,55701956.0,49277983.0,755,6,2614156,2966417,1728121,22843.0,70751607.0,57294338.0,51274881.0,272,924612,1010266,623647,22579.0,69845863.0,56302911.0,50667270.0,292,987061,1056152,667496,22298.0,68884888.0,55269890.0,50021285.0,372,1251223,1303468,851890,21943.0,67672755.0,54000380.0,49203057.0,804,2686332,2677322,1826293,21183.0,65084614.0,51397686.0,47461632.0,740,2457286,2316162,1675019,20493.0,62736654.0,49156595.0,45882686.0
347,stad3-45-xy5_cebp_segm_cell8.tif,4.0,30194,1627.3456315824335,1357.8625554745977,121661930,98233203,96370745,6,1047,7156950,4717053,4218099,29147.0,114504980.0,93516150.0,92152646.0,849,4981556,3969473,3487995,28298.0,109523424.0,89546677.0,88664651.0,1231,10,6311805,7230730,5197090,28963.0,115350125.0,91002473.0,91173655.0,379,1970761,1971367,1569368,28584.0,113379364.0,89031106.0,89604287.0,415,2163890,2072550,1696933,28169.0,111215474.0,86958556.0,87907354.0,567,2985030,2736479,2307318,27602.0,108230444.0,84222077.0,85600036.0,1276,6730645,5877580,5138098,26326.0,101499799.0,78344497.0,80461938.0,1281,6768817,5706869,5116310,25045.0,94730982.0,72637628.0,75345628.0
348,stad3-45-xy5_cebp_segm_cell9.tif,4.0,42873,875.9496886152124,1456.693373451823,253338072,189967507,135213859,11,2466,24166983,10183460,7377734,40407.0,229171089.0,179784047.0,127836125.0,1807,13859248,7757509,5462508,38600.0,215311841.0,172026538.0,122373617.0,4651,27,29159702,43072273,16605665,38222.0,224178370.0,146895234.0,118608194.0,1406,8921457,9834660,4944007,36816.0,215256913.0,137060574.0,113664187.0,1502,9575344,9589768,5239631,35314.0,205681569.0,127470806.0,108424556.0,1953,12494884,11396104,6824712,33361.0,193186685.0,116074702.0,101599844.0,4073,26186055,21153072,14163847,29288.0,167000630.0,94921630.0,87435997.0,3544,22832827,16518136,11913147,25744.0,144167803.0,78403494.0,75522850.0
349,stad3-45-xy6_cebp_segm_cell1.tif,4.0,30376,821.6196997629708,94.28450092178035,106136820,86356386,62550131,7,874,4946826,3679223,2052311,29502.0,101189994.0,82677163.0,60497820.0,920,4588400,3872655,2124320,28582.0,96601594.0,78804508.0,58373500.0,421,5,1990123,3017638,1107080,29955.0,104146697.0,83338748.0,61443051.0,151,723632,912581,391989,29804.0,103423065.0,82426167.0,61051062.0,166,803536,938752,426619,29638.0,102619529.0,81487415.0,60624443.0,231,1122684,1228710,582015,29407.0,101496845.0,80258705.0,60042428.0,527,2584471,2619847,1297375,28880.0,98912374.0,77638858.0,58745053.0,519,2551179,2415984,1245133,28361.0,96361195.0,75222874.0,57499920.0
350,stad3-45-xy6_cebp_segm_cell11.tif,4.0,29385,1822.190028926323,1738.3718563893142,128697992,100036095,109181636,8,1308,9367700,4486052,5196355,28077.0,119330292.0,95550043.0,103985281.0,1125,6895245,3981750,4465672,26952.0,112435047.0,91568293.0,99519609.0,1529,8,7820904,14096396,5939994,27856.0,120877088.0,85939699.0,103241642.0,368,1899217,2502587,1438419,27488.0,118977871.0,83437112.0,101803223.0,395,2044020,2443186,1554689,27093.0,116933851.0,80993926.0,100248534.0,534,2753172,3032705,2123768,26559.0,114180679.0,77961221.0,98124766.0,1146,5952168,5616062,4675580,25413.0,108228511.0,72345159.0,93449186.0,1100,5738166,4705522,4652036,24313.0,102490345.0,67639637.0,88797150.0
351,stad3-45-xy6_cebp_segm_cell2.tif,4.0,36203,1923.007844653758,196.06137612905007,165888398,93484163,76663253,13,2589,18651602,6417500,5999604,33614.0,147236796.0,87066663.0,70663649.0,2030,11925544,5383131,4626159,31584.0,135311252.0,81683532.0,66037490.0,2324,20,11343939,15758246,5730750,33879.0,154544459.0,77725917.0,70932503.0,771,3814419,3731170,1920716,33108.0,150730040.0,73994747.0,69011787.0,843,4182391,3588750,2071499,32265.0,146547649.0,70405997.0,66940288.0,1128,5620988,4285810,2743259,31137.0,140926661.0,66120187.0,64197029.0,2536,12703260,8375065,6128932,28601.0,128223401.0,57745122.0,58068097.0,2541,12816088,7462721,6247824,26060.0,115407313.0,50282401.0,51820273.0
352,stad3-45-xy6_cebp_segm_cell4.tif,4.0,37758,1596.162693998623,303.55161820011654,152665490,166580033,94800907,13,1946,11563309,9437314,5006605,35812.0,141102181.0,157142719.0,89794302.0,1901,9631252,9498358,4954087,33911.0,131470929.0,147644361.0,84840215.0,4241,24,17392391,36512486,11713414,33517.0,135273099.0,130067547.0,83087493.0,1173,4936246,7490268,3135584,32344.0,130336853.0,122577279.0,79951909.0,1264,5352142,7331942,3309564,31080.0,124984711.0,115245337.0,76642345.0,1637,6942830,8601970,4187052,29443.0,118041881.0,106643367.0,72455293.0,3560,15212405,16664768,9059378,25895.0,102856541.0,90015757.0,63419084.0,3312,14159399,13972951,8495555,22607.0,88749581.0,76108357.0,54967896.0
353,stad3-45-xy6_cebp_segm_cell5.tif,4.0,41857,1422.1806388417708,570.5200802733115,231550475,96924568,77409186,8,2530,27962237,6039536,4950630,39327.0,203588238.0,90885032.0,72458556.0,1692,16270334,4209480,3380597,37635.0,187317904.0,86675552.0,69077959.0,566,6,4431544,4245186,1180901,41291.0,227118931.0,92679382.0,76228285.0,216,1692241,1342910,450985,41075.0,225426690.0,91336472.0,75777300.0,230,1818167,1325687,476416,40845.0,223608523.0,90010785.0,75300884.0,310,2466780,1671771,637346,40535.0,221141743.0,88339014.0,74663538.0,638,5181157,3161252,1304719,39897.0,215960586.0,85177762.0,73358819.0,584,4843776,2644236,1191626,39313.0,211116810.0,82533526.0,72167193.0
354,stad3-45-xy6_cebp_segm_cell6.tif,4.0,47972,1011.4882431418328,1165.3249812390561,189243917,123648054,133592972,6,1139,7604767,3276242,3416384,46833.0,181639150.0,120371812.0,130176588.0,873,4815926,2509990,2662256,45960.0,176823224.0,117861822.0,127514332.0,1688,13,7136021,8188184,5632887,46284.0,182107896.0,115459870.0,127960085.0,557,2387518,2298678,1851772,45727.0,179720378.0,113161192.0,126108313.0,598,2582258,2347753,1995341,45129.0,177138120.0,110813439.0,124112972.0,794,3474653,2980884,2674830,44335.0,173663467.0,107832555.0,121438142.0,1705,7558714,5966694,5812641,42630.0,166104753.0,101865861.0,115625501.0,1593,7150219,5217962,5396499,41037.0,158954534.0,96647899.0,110229002.0
355,stad3-45-xy6_cebp_segm_cell7.tif,4.0,60893,1347.6521931913355,1282.1279293186408,266042251,234660149,200116433,10,1195,10164977,7731936,4589392,59698.0,255877274.0,226928213.0,195527041.0,1299,9801210,8020961,4967944,58399.0,246076064.0,218907252.0,190559097.0,1466,8,10942022,22610399,8203417,59427.0,255100229.0,212049750.0,191913016.0,431,3299391,5343123,2383404,58996.0,251800838.0,206706627.0,189529612.0,455,3513171,5279640,2549119,58541.0,248287667.0,201426987.0,186980493.0,573,4466077,6254578,3251535,57968.0,243821590.0,195172409.0,183728958.0,1273,10013643,12822595,7087339,56695.0,233807947.0,182349814.0,176641619.0,1239,9766240,11575809,6824587,55456.0,224041707.0,170774005.0,169817032.0
356,stad3-45-xy6_cebp_segm_cell8.tif,4.0,54737,1792.086248789667,1495.7157133200578,269805552,470505124,841070038,6,1108,9880065,15058084,26033851,53629.0,259925487.0,455447040.0,815036187.0,899,7279944,12077738,21532771,52730.0,252645543.0,443369302.0,793503416.0,1792,13,12447836,40626196,45358180,52945.0,257357716.0,429878928.0,795711858.0,507,3542108,9240623,12870661,52438.0,253815608.0,420638305.0,782841197.0,555,3902107,9489898,14178251,51883.0,249913501.0,411148407.0,768662946.0,740,5227598,11950453,18995069,51143.0,244685903.0,399197954.0,749667877.0,1681,11919145,25304373,43194080,49462.0,232766758.0,373893581.0,706473797.0,1658,11827835,23603134,42236261,47804.0,220938923.0,350290447.0,664237536.0
357,stad3-46-xy4_cebp_segm_cell1.tif,6.0,74628,1556.360521520073,139.07097872112345,318286381,179609177,230322747,12,2402,13509552,5685887,7294642,72226.0,304776829.0,173923290.0,223028105.0,1979,9832491,4981168,6081111,70247.0,294944338.0,168942122.0,216946994.0,3000,19,13490901,13030019,9887162,71628.0,304795480.0,166579158.0,220435585.0,951,4317067,3484148,3132848,70677.0,300478413.0,163095010.0,217302737.0,1014,4607137,3519995,3322480,69663.0,295871276.0,159575015.0,213980257.0,1332,6059113,4393258,4340031,68331.0,289812163.0,155181757.0,209640226.0,2808,12803352,8643273,9055349,65523.0,277008811.0,146538484.0,200584877.0,2499,11348927,7150458,7992637,63024.0,265659884.0,139388026.0,192592240.0
358,stad3-46-xy4_cebp_segm_cell2.tif,6.0,66612,451.49698252567106,384.85771332492646,272296900,180756897,219132252,14,1885,11212574,6595100,6982978,64727.0,261084326.0,174161797.0,212149274.0,1902,10212536,6648625,6974483,62825.0,250871790.0,167513172.0,205174791.0,799,5,3723432,3951654,3132901,65813.0,268573468.0,176805243.0,215999351.0,224,1061355,1053429,888113,65589.0,267512113.0,175751814.0,215111238.0,240,1147516,1107088,952679,65349.0,266364597.0,174644726.0,214158559.0,313,1496347,1411800,1238525,65036.0,264868250.0,173232926.0,212920034.0,682,3291612,2976474,2709371,64354.0,261576638.0,170256452.0,210210663.0,659,3161837,2765972,2622775,63695.0,258414801.0,167490480.0,207587888.0
359,stad3-46-xy4_cebp_segm_cell3.tif,6.0,38513,1830.8601770830628,450.37239373717966,133153518,68789912,99616076,20,3148,15049406,4470691,7786955,35365.0,118104112.0,64319221.0,91829121.0,2874,11525104,4546265,7348881,32492.0,106581256.0,59774116.0,84482593.0,3884,30,13167115,15321147,10970733,34629.0,119986403.0,53468765.0,88645343.0,1232,4198652,3400128,3486988,33421.0,115838007.0,50149350.0,85219807.0,1348,4618803,3296871,3806667,32103.0,111280775.0,46938265.0,81489964.0,1818,6248359,3978954,5104441,30327.0,105118066.0,43059050.0,76493958.0,3996,13772353,7648738,10821160,26453.0,91589850.0,35634741.0,65977722.0,3695,12723046,6304069,9740042,22909.0,79158834.0,29557599.0,56596673.0
360,stad3-46-xy4_cebp_segm_cell4.tif,6.0,47493,1195.8065820226138,854.0475438485671,163941429,300177205,1183552630,10,1856,9892050,15577154,56112327,45637.0,154049379.0,284600051.0,1127440303.0,1592,7453098,13344210,49728502,44045.0,146596281.0,271255841.0,1077711801.0,915,7,3621658,14785516,38059878,46578.0,160319771.0,285391689.0,1145492752.0,265,1073419,3546003,10939710,46313.0,159246352.0,281845686.0,1134553042.0,288,1172894,3667191,11864790,46025.0,158073458.0,278178495.0,1122688252.0,378,1549467,4543482,15376447,45647.0,156523991.0,273635013.0,1107311805.0,861,3564865,9725350,34555903,44786.0,152959126.0,263909663.0,1072755902.0,886,3710601,9366438,34942370,43900.0,149248525.0,254543225.0,1037813532.0
361,stad3-46-xy4_cebp_segm_cell5.tif,6.0,45148,768.997829361212,993.9831886240808,142249619,90715732,156558722,9,2242,11183262,4509865,8025678,42906.0,131066357.0,86205867.0,148533044.0,1502,6119655,3163971,5484420,41404.0,124946702.0,83041896.0,143048624.0,4198,28,13290145,12906293,16425245,40950.0,128959474.0,77809439.0,140133477.0,1244,3947452,3302720,4670702,39714.0,125028830.0,74521879.0,135484470.0,1348,4289136,3403994,5028131,38376.0,120760646.0,71135665.0,130482933.0,1802,5753758,4328442,6710870,36592.0,115044348.0,66837509.0,123820323.0,4017,12902406,9040645,14840025,32614.0,102221451.0,57856549.0,109081457.0,3912,12656261,8295578,14329107,28756.0,89673518.0,49631054.0,94890196.0
362,stad3-46-xy4_cebp_segm_cell6.tif,6.0,40213,1094.4198890905925,1188.1068808594237,158033437,125939218,211537511,8,1629,11826019,5074571,8617620,38584.0,146207418.0,120864647.0,202919891.0,1237,6755851,3835646,6264778,37347.0,139451567.0,117029001.0,196655113.0,5374,25,21031631,33422244,35566270,34839.0,137001806.0,92516974.0,175971241.0,1531,6150191,7025362,10154908,33308.0,130851615.0,85491612.0,165816333.0,1616,6560841,6706262,10545662,31692.0,124290774.0,78785350.0,155270671.0,2043,8361629,7690981,12986504,29649.0,115929145.0,71094369.0,142284167.0,4289,17749623,14330880,25916064,25360.0,98179522.0,56763489.0,116368103.0,3674,15453981,11092755,20800821,21686.0,82725541.0,45670734.0,95567282.0
363,stad3-46-xy4_cebp_segm_cell7.tif,6.0,36746,204.3571817340663,1657.8913078974583,135862355,82037194,144872701,7,1271,6758003,3517177,5889076,35475.0,129104352.0,78520017.0,138983625.0,1102,5472585,3078806,5125034,34373.0,123631767.0,75441211.0,133858591.0,1304,10,4894066,4193654,5650670,35442.0,130968289.0,77843540.0,139222031.0,394,1500142,1167106,1686806,35048.0,129468147.0,76676434.0,137535225.0,430,1638321,1248479,1836103,34618.0,127829826.0,75427955.0,135699122.0,558,2146946,1578223,2384039,34062.0,125687149.0,73853764.0,133321491.0,1249,4825113,3427073,5294605,32832.0,120901067.0,70462836.0,128087604.0,1203,4706774,3196058,5068047,31661.0,116257891.0,67323378.0,123121312.0
364,stad3-46-xy4_cebp_segm_cell8.tif,6.0,40944,831.0735883157483,1776.4143708479876,152557326,122239780,216281843,12,2081,12071268,6691879,11464729,38863.0,140486058.0,115547901.0,204817114.0,1740,8247797,5593908,9952282,37123.0,132238261.0,109953993.0,194864832.0,1841,12,7603741,10274913,11570985,39103.0,144953585.0,111964867.0,204710858.0,563,2326920,2736278,3523312,38540.0,142626665.0,109228589.0,201187546.0,603,2505350,2788084,3790772,37937.0,140121315.0,106440505.0,197396774.0,799,3332518,3539933,5044948,37138.0,136788797.0,102900572.0,192351826.0,1750,7364486,7261212,10970501,35388.0,129424311.0,95639360.0,181381325.0,1679,7148356,6534455,10364144,33709.0,122275955.0,89104905.0,171017181.0
365,stad3-46-xy5_cebp_segm_cell1.tif,6.0,51752,1370.5226657906942,551.4205054877107,173753657,82719950,135231782,14,3107,13328633,5540395,8719944,48645.0,160425024.0,77179555.0,126511838.0,2461,10031951,4325498,6821173,46184.0,150393073.0,72854057.0,119690665.0,1881,14,7089880,4375331,5564101,49871.0,166663777.0,78344619.0,129667681.0,585,2219751,1282007,1724731,49286.0,164444026.0,77062612.0,127942950.0,633,2406025,1363154,1868022,48653.0,162038001.0,75699458.0,126074928.0,820,3119848,1729110,2402828,47833.0,158918153.0,73970348.0,123672100.0,1900,7232122,3912707,5553961,45933.0,151686031.0,70057641.0,118118139.0,1926,7347783,3879537,5609231,44007.0,144338248.0,66178104.0,112508908.0
366,stad3-46-xy5_cebp_segm_cell2.tif,6.0,49031,433.5062511472334,584.7106320491118,145512070,117861278,268968938,13,2578,9338381,6975405,15561692,46453.0,136173689.0,110885873.0,253407246.0,2211,7583603,6013711,13512832,44242.0,128590086.0,104872162.0,239894414.0,822,7,2722855,3137497,5924449,48209.0,142789215.0,114723781.0,263044489.0,292,977724,1064245,2103395,47917.0,141811491.0,113659536.0,260941094.0,315,1060434,1122326,2270723,47602.0,140751057.0,112537210.0,258670371.0,414,1402462,1448557,2974837,47188.0,139348595.0,111088653.0,255695534.0,919,3137354,3126866,6602511,46269.0,136211241.0,107961787.0,249093023.0,894,3050252,2935357,6363209,45375.0,133160989.0,105026430.0,242729814.0
